597	9489251.422775	9489251.967671	1.000000
598	9747260.203983	9747260.734164	1.000000
599	10011833.740150	10011834.255452	1.000000
600	10283127.646138	10283128.146405	1.000000
601	10561300.955915	10561301.440995	1.000000
602	10846516.191777	10846516.661522	1.000000
603	11138939.434841	11138939.889108	1.000000
604	11438740.396860	11438740.835511	1.000000
605	11746092.493348	11746092.916248	1.000000
606	12061172.918059	12061173.325081	1.000000
607	12384162.718840	12384163.109859	1.000000
608	12715246.874870	12715247.249767	1.000000
609	13054614.375321	13054614.733982	1.000000
610	13402458.299457	13402458.641772	1.000000
611	13758975.898195	13758976.224061	1.000000
612	14124368.677163	14124368.986480	1.000000
613	14498842.481256	14498842.773930	1.000000
614	14882607.580747	14882607.856688	1.000000
615	15275878.758945	15275879.018070	1.000000
616	15678875.401457	15678875.643686	1.000000
617	16091821.587054	16091821.812314	1.000000
618	16514946.180185	16514946.388408	1.000000
619	16948482.925158	16948483.116279	1.000000
620	17392670.542015	17392670.715977	1.000000
621	17847752.824135	17847752.980886	1.000000
622	18313978.737586	18313978.877077	1.000000
623	18791602.522257	18791602.644445	1.000000
624	19280883.794799	19280883.899647	1.000000
625	19782087.653411	19782087.740887	1.000000
626	20295484.784483	20295484.854561	1.000000
627	20821351.571151	20821351.623809	1.000000
628	21359970.203769	21359970.238992	1.000000
629	21911628.792352	21911628.810128	1.000000
630	22476621.481003	22476621.481327	1.000000
631	23055248.564370	23055248.547243	1.000000
632	23647816.606157	23647816.571583	1.000000
633	24254638.559726	24254638.507715	1.000000
634	24876033.890818	24876033.821387	1.000000
635	25512328.702438	25512328.615608	1.000000
636	26163855.861927	26163855.757724	1.000000
637	26830955.130259	26830955.008715	1.000000
638	27513973.293604	27513973.154756	1.000000
639	28213264.297184	28213264.141075	1.000000
640	28929189.381470	28929189.208146	1.000000
641	29662117.220739	29662117.030254	1.000000
642	30412424.064052	30412423.856463	1.000000
643	31180493.878667	31180493.654038	1.000000
644	31966718.495946	31966718.254346	1.000000
645	32771497.759783	32771497.501284	1.000000
646	33595239.677590	33595239.402272	1.000000
647	34438360.573897	34438360.281843	1.000000
648	35301285.246589	35301284.937889	1.000000
649	36184447.125833	36184446.800581	1.000000
650	37088288.435729	37088288.094023	1.000000
651	38013260.358736	38013260.000681	1.000000
652	38959823.202908	38959822.828613	1.000000
653	39928446.571988	39928446.181566	1.000000
654	40919609.538402	40919609.131973	1.000000
655	41933800.819208	41933800.396895	1.000000
656	42971518.955019	42971518.516952	1.000000
657	44033272.491986	44033272.038296	1.000000
658	45119580.166844	45119579.697672	1.000000
659	46230971.095113	46230970.610600	1.000000
660	47367984.962457	47367984.462751	1.000000
661	48531172.219288	48531171.704542	1.000000
662	49721094.278646	49721093.749015	1.000000
663	50938323.717398	50938323.173045	1.000000
664	52183444.480832	52183443.921923	1.000000
665	53457052.090670	53457051.517374	1.000000
666	54759753.856571	54759753.269063	1.000000
667	56092169.091164	56092168.489623	1.000000
668	57454929.328680	57454928.713290	1.000000
669	58848678.547224	58848677.918171	1.000000
670	60274073.394740	60274072.752217	1.000000
671	61731783.418746	61731782.762947	1.000000
672	63222491.299864	63222490.630991	1.000000
673	64746893.089238	64746892.407493	1.000000
674	66305698.449861	66305697.755452	1.000000
675	67899630.901905	67899630.195044	1.000000
676	69529428.072085	69529427.352987	1.000000
677	71195841.947140	71195841.216024	1.000000
678	72899639.131474	72899638.388562	1.000000
679	74641601.109032	74641600.354552	1.000000
680	76422524.509473	76422523.743653	1.000000
681	78243221.378692	78243220.601766	1.000000
682	80104519.453772	80104518.665977	1.000000
683	82007262.442421	82007261.643997	1.000000
684	83952310.306964	83952309.498154	1.000000
685	85940539.552956	85940538.734006	1.000000
686	87972843.522484	87972842.693644	1.000000
687	90050132.692236	90050131.853758	1.000000
688	92173334.976387	92173334.128527	1.000000
689	94343396.034396	94343395.177411	1.000000
690	96561279.583771	96561278.717923	1.000000
691	98827967.717877	98827966.843430	1.000000
692	101144461.228871	101144460.346091	1.000000
693	103511779.935823	103511779.044978	1.000000
694	105930963.018109	105930962.119471	1.000000
695	108403069.354154	108403068.447997	1.000000
696	110929177.865596	110929176.952197	1.000000
697	113510387.866957	113510386.946593	1.000000
698	116147819.420891	116147818.493842	1.000000
699	118842613.699102	118842612.765651	1.000000
700	121595933.349008	121595932.409439	1.000000
701	124408962.866229	124408961.920828	1.000000
702	127282908.972996	127282908.022051	1.000000
703	130219001.002550	130219000.046351	1.000000
704	133218491.289634	133218490.328472	1.000000
705	136282655.567151	136282654.601319	1.000000
706	139412793.369086	139412792.398878	1.000000
707	142610228.439779	142610227.465491	1.000000
708	145876309.149637	145876308.171565	1.000000
709	149212408.917380	149212407.935823	1.000000
710	152619926.638919	152619925.654174	1.000000
711	156100287.122941	156100286.135310	1.000000
712	159654941.533333	159654940.543116	1.000000
713	163285367.838492	163285366.845991	1.000000
714	166993071.267674	166993070.273190	1.000000
715	170779584.774432	170779583.778269	1.000000
716	174646469.507279	174646468.509740	1.000000
717	178595315.287656	178595314.289046	1.000000
718	182627741.095325	182627740.095947	1.000000
719	186745395.561271	186745394.561430	1.000000
720	190949957.468245	190949956.468245	1.000000
